,Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation,Total
2156,40201,40201,"viandes, œufs, poissons",viandes cuites,"Langue, veau, cuite","Tongue, calf, cooked",23.628393,0.078479776,0.37782497,0.2766659,0.050680738,0.0952357,24.507280083999998
2157,34003,34003,"viandes, œufs, poissons",viandes crues,"Lapin de garenne, viande, crue","Rabbit, wild, meat, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2158,34004,34004,"viandes, œufs, poissons",viandes cuites,"Lapin de garenne, viande, cuite","Rabbit, wild, meat, cooked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2159,34000,34000,"viandes, œufs, poissons",viandes cuites,"Lapin, viande braisée","Rabbit, meat, braised",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2160,34001,34001,"viandes, œufs, poissons",viandes crues,"Lapin, viande crue","Rabbit, meat, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2161,34002,34002,"viandes, œufs, poissons",viandes cuites,"Lapin, viande cuite","Rabbit, meat, cooked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2162,28720,28720,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cru","Smoked lardoons, raw",5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
2163,28725,28725,"viandes, œufs, poissons",charcuteries,"Lardon fumé, cuit","Smoked lardoons, cooked",7.0586423,0.3489154,0.34820696,0.25857172,0.046707833,0.094517115,8.155561328
2164,28501,28501,"viandes, œufs, poissons",charcuteries,"Lardon nature, cru","Lardoons, raw",5.587654,0.27620305,0.27564225,0.20468657,0.036974137,0.0066875618,6.387847568799999
2165,28504,28504,"viandes, œufs, poissons",charcuteries,"Lardon nature, cuit","Lardoons, cooked",7.0586423,0.3489154,0.34820696,0.25857172,0.046707833,0.094517115,8.155561328
2166,26129,26129,"viandes, œufs, poissons",poissons crus,"Lieu jaune ou colin, cru","Pollack, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2167,26134,26134,"viandes, œufs, poissons",poissons crus,"Lieu noir, cru","Saithe, raw",4.6079003,0,0.27564225,0.95570134,0.036974137,0.0066875618,5.882905588799999
2168,26015,26015,"viandes, œufs, poissons",poissons cuits,"Lieu noir, cuit","Saithe, cooked",5.6265136,0,0.22534596,1.1669668,0.045147566,0.094234908,7.158208834
2169,26047,26047,"viandes, œufs, poissons",poissons crus,"Lieu noir, surgelé, cru","Saithe, frozen, raw",2.8637885,0.46078456,0.26918334,0.66557938,0.066174622,0.025304288,4.350814690000001
2170,26006,26006,"viandes, œufs, poissons",poissons crus,"Lieu ou colin d'Alaska, cru","Alaska pollock, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2171,26152,26152,"viandes, œufs, poissons",poissons cuits,"Lieu ou colin d'Alaska, fumé","Alaska pollock, smoked",9.3555545,0,0.16977722,1.1741883,0.023911436,0.0066875618,10.730119017800002
2172,26057,26057,"viandes, œufs, poissons",poissons crus,"Limande, crue","Common dab, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2173,26135,26135,"viandes, œufs, poissons",poissons crus,"Limande-sole, crue","Lemon sole, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2174,26017,26017,"viandes, œufs, poissons",poissons cuits,"Limande-sole, cuite à la vapeur","Lemon sole, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2175,26016,26016,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Limande-sole, panée, frite","Lemon sole, breaded, fried",11.435464,0.0012628697,0.33646617,1.4344941,0.045147566,0.086977437,13.3398121427
2176,26194,26194,"viandes, œufs, poissons",poissons crus,"Lingue bleue ou Lingue, crue","Blue ling, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2177,26018,26018,"viandes, œufs, poissons",poissons crus,"Lotte ou baudroie, crue","Anglerfish, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2178,26081,26081,"viandes, œufs, poissons",poissons cuits,"Lotte ou baudroie, grillée/poêlée","Anglerfish, grilled",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2179,26172,26172,"viandes, œufs, poissons",poissons crus,"Loup tacheté, cru",Spotted wolffish,9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2180,26102,26102,"viandes, œufs, poissons",poissons crus,"Maquereau espagnol ou maquereau blanc ou billard, cru","Atlantic chub mackerel, raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618,2.2534961388
2181,26123,26123,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, au naturel, appertisé, égoutté","Mackerel, canned in brine, drained",2.1686459,0.62935893,4.136523,1.4956964,0.022510571,0.054911809,8.50764661
2182,26051,26051,"viandes, œufs, poissons",poissons crus,"Maquereau, cru","Mackerel, raw",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618,2.2534961388
2183,26097,26097,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet au vin blanc, appertisé, égoutté","Mackerel, fillet, in white wine, canned, drained",2.1686459,0.62935893,4.136523,1.4966165,0.022510571,0.054911809,8.50856671
2184,26096,26096,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce moutarde, appertisé, égoutté","Mackerel, fillet, in mustard sauce, canned, drained",2.1686459,0.62935893,4.136523,1.4966165,0.022510571,0.054911809,8.50856671
2185,26086,26086,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, filet sauce tomate, appertisé, égoutté","Mackerel, fillet, in tomato sauce, canned, drained",2.1686459,0.62935893,4.136523,1.4966165,0.022510571,0.054911809,8.50856671
2186,26020,26020,"viandes, œufs, poissons",poissons cuits,"Maquereau, frit","Mackerel, fried",1.3028011,0.0012628697,0.22525841,1.0714913,0.045147566,0.086977437,2.7329386826999995
2187,26087,26087,"viandes, œufs, poissons",poissons cuits,"Maquereau, fumé","Mackerel, smoked",1.0572894,0,0.16977722,0.87690279,0.023911436,0.0066875618,2.1345684078000002
2188,26186,26186,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Maquereau, mariné","Mackerel, marinated",1.0572894,0,0.27564225,0.87690279,0.036974137,0.0066875618,2.2534961388
2189,26019,26019,"viandes, œufs, poissons",poissons cuits,"Maquereau, rôti/cuit au four","Mackerel, roasted/baked",1.2910117,0,0.22534596,1.0707492,0.045147566,0.094234908,2.726489334
2190,30156,30156,"viandes, œufs, poissons",charcuteries,"Merguez, boeuf et mouton, crue","Merguez sausage, beef and mutton, raw",38.887532,0.13226106,0.27761401,0.21010073,0.037393191,0.0066875618,39.5515885528
2191,30155,30155,"viandes, œufs, poissons",charcuteries,"Merguez, boeuf et mouton, cuite","Merguez sausage, beef and mutton, cooked",38.887532,0.13226106,0.27761401,0.21010073,0.037393191,0.092756569,39.63765756
2192,30154,30154,"viandes, œufs, poissons",charcuteries,"Merguez, bœuf, mouton et porc, crue","Merguez sausage, beef, mutton and pork, raw",31.371255,0.32208615,0.37872644,0.21170653,0.037393191,0.0066875618,32.3278548728
2193,30150,30150,"viandes, œufs, poissons",charcuteries,"Merguez, crue","Merguez sausage, raw",23.726495,0.51515612,0.48156728,0.21333977,0.037393191,0.0066875618,24.9806389228
2194,30153,30153,"viandes, œufs, poissons",charcuteries,"Merguez, porc et bœuf, crue","Merguez sausage, pork and beef, raw",23.726495,0.51515612,0.48156728,0.21333977,0.037393191,0.0066875618,24.9806389228
2195,30152,30152,"viandes, œufs, poissons",charcuteries,"Merguez, pur bœuf, crue","Merguez sausage, pure beef, raw",29.803955,0.11797113,0.27761401,0.20976478,0.037393191,0.0066875618,30.4533856728
2196,26095,26095,"viandes, œufs, poissons",poissons crus,"Merlan, cru","Whiting, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2197,26022,26022,"viandes, œufs, poissons",poissons cuits,"Merlan, cuit à la vapeur","Whiting, steamed",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2198,26021,26021,"viandes, œufs, poissons",poissons cuits,"Merlan, frit","Whiting, fried",11.435464,0.0012628697,0.22525841,1.4344941,0.045147566,0.086977437,13.2286043827
2199,26124,26124,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Merlan, pané","Whiting, breaded",11.423675,0,0.33657517,1.433752,0.045147566,0.094234908,13.333384644
2200,26233,26233,"viandes, œufs, poissons",poissons crus,"Merlu blanc du Cap, surgelé, cru","Shallow-water Cape hake, raw",5.3830611,0,0.26918334,1.0846444,0.036974137,0.0066875618,6.780550538799999
2201,26044,26044,"viandes, œufs, poissons",poissons crus,"Merlu, cru","European hake, raw",5.3830611,0,0.27564225,1.0846444,0.036974137,0.0066875618,6.787009448799999
2202,26120,26120,"viandes, œufs, poissons",poissons cuits,"Merlu, cuit à l'étouffée","European hake, braised",6.5730299,0,0.22534596,1.3244138,0.045147566,0.094234908,8.262172134000002
2203,26048,26048,"viandes, œufs, poissons",poissons crus,"Merlu, filet, surgelé, cru","Hake, fillet, frozen, raw",5.3830611,0.46078456,0.26918334,1.0846444,0.066174622,0.025304288,7.2891523099999995
2204,26178,26178,"viandes, œufs, poissons",poissons crus,"Mérou, cru","Grouper, raw",3.1435678,0,0.27564225,0.78735897,0.036974137,0.0066875618,4.250230718799999
2205,26242,26242,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à la tomate, appertisées","Tuna, flaked, in tomato sauce, canned, drained",3.2447064,0.62482426,0.27017393,0.7396078,0.02437132,0,4.90368371
2206,26245,26245,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Miettes de thon à l'huile, appertisées","Tuna, flaked, in oil, canned, drained",3.2447064,1.8181817,0.27017393,0.7396078,0.02437132,0,6.097041150000001
2207,30789,30789,"viandes, œufs, poissons",charcuteries,Mortadelle,Mortadella,7.3346173,0.89508778,0.60903807,0.21100282,0.037393191,0.092756569,9.17989573
2208,30797,30797,"viandes, œufs, poissons",charcuteries,Mortadelle pistachée pur porc,"Mortadella with pistachios, pure pork",7.3346173,0.89508778,0.60903807,0.21100282,0.037393191,0.092756569,9.17989573
2209,30791,30791,"viandes, œufs, poissons",charcuteries,"Mortadelle, porc et boeuf",Pork and beef mortadella,7.3346173,0.89508778,0.60903807,0.21100282,0.037393191,0.092756569,9.17989573
2210,30790,30790,"viandes, œufs, poissons",charcuteries,"Mortadelle, pur porc","Mortadella, pure pork",7.3346173,0.89508778,0.60903807,0.21100282,0.037393191,0.092756569,9.17989573
2211,26024,26024,"viandes, œufs, poissons",poissons cuits,"Morue, salée, bouillie/cuite à l'eau","Cod, salted, boiled/cooked in water",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2212,26098,26098,"viandes, œufs, poissons",poissons crus,"Morue, salée, sèche","Cod, salted, dried",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2213,10014,10014,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule commune, crue","Mussel, common, raw",1.8353239,0,1.102569,0.87015323,0.14789655,0.99119502,4.9471377
2214,10026,10026,"viandes, œufs, poissons",mollusques et crustacés crus,"Moule de Méditerranée, crue","Mediterranean mussel, raw",1.8353239,0,1.102569,0.87015323,0.14789655,0.99119502,4.9471377
2215,10028,10028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moule, appertisée, égouttée","Mussel, canned, drained",2.2134006,1.5790209,1.1988433,0.2710889,0.019801698,0.11663553,5.3987909279999995
2216,10013,10013,"viandes, œufs, poissons",mollusques et crustacés cuits,"Moule, bouillie/cuite à l'eau","Mussel, boiled/cooked in water",2.2410369,0,1.3463007,1.0625076,0.18059027,1.8466404,6.6770758699999995
2217,10081,10081,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Moules à la sauce catalane ou escabèche (tomate), appertisée, égouttée","Mussels, in Catalan-style sauce or marinade (tomatoes), canned, drained",2.1745751,0.84514529,0.21930435,0.27791946,0.019801698,0.1664394,3.703185298
2218,8315,8315,"viandes, œufs, poissons",charcuteries,Mousse de canard,Duck mousse,5.0281496,0.93535971,0.36057805,0.25870369,0.037393191,0.0066875618,6.626871802799999
2219,8313,8313,"viandes, œufs, poissons",charcuteries,Mousse de foie de porc,Pork liver mousse,4.2891728,0.53616527,0.42841844,0.20847516,0.037393191,0.0066875618,5.506312422799999
2220,8312,8312,"viandes, œufs, poissons",charcuteries,Mousse de foie de porc supérieure ou Crème de foie,"Pork liver mousse, superior quality",4.2891728,0.53616527,0.42841844,0.20847516,0.037393191,0.0066875618,5.506312422799999
2221,21003,21003,"viandes, œufs, poissons",viandes crues,"Mouton, épaule, crue","Mutton, shoulder, raw",32.437523,0.053244146,0.27564225,0.2031903,0.036974137,0.0066875618,33.0132613948
2222,21006,21006,"viandes, œufs, poissons",viandes crues,"Mouton, gigot, cru","Mutton, leg, raw",40.546904,0.066555182,0.34455281,0.25398787,0.046217671,0.08872985,41.34694738300001
2223,21004,21004,"viandes, œufs, poissons",viandes crues,"Mouton, pied, cru","Sheep, foot, raw",26.328937,0.043217288,0.34455281,0.24785842,0.046217671,0.08872985,27.099513039
2224,21005,21005,"viandes, œufs, poissons",viandes crues,"Mouton, tête, crue","Sheep, head, raw",26.328937,0.043217288,0.34455281,0.24785842,0.046217671,0.08872985,27.099513039
2225,21001,21001,"viandes, œufs, poissons",viandes crues,"Mouton, viande, crue","Mutton, meat, raw",32.437523,0.053244146,0.27564225,0.2031903,0.036974137,0.0066875618,33.0132613948
2226,26091,26091,"viandes, œufs, poissons",poissons crus,"Mulet, cru","Mullet, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2227,26026,26026,"viandes, œufs, poissons",poissons cuits,"Mulet, rôti/cuit au four","Mullet, roasted/baked",11.423675,0,0.22534596,1.433752,0.045147566,0.094234908,13.222155434000001
2228,25610,25610,"viandes, œufs, poissons",charcuteries,Museau de boeuf en vinaigrette,Ox muzzle in salad dressing sauce,21.743558,0.052765962,0.27761401,0.20211744,0.037393191,0.0066875618,22.320136164799997
2229,8406,8406,"viandes, œufs, poissons",charcuteries,Museau de porc vinaigrette,Pork snout in salad dressing sauce,1.4965593,0.10480963,0.27761401,0.19485162,0.037393191,0.092756569,2.20398432
2230,22060,22060,"viandes, œufs, poissons",œufs,"Oeuf de cane, cru","Duck egg, raw",2.8114038,0,0.12513014,0.16926798,0.0084293226,0.080370398,3.1946016405999997
2231,22080,22080,"viandes, œufs, poissons",œufs,"Oeuf de dinde, cru","Turkey egg, raw",2.4990256,0,0.1112271,0.15046043,0.0074927312,0.03568397,2.8038898312
2232,22070,22070,"viandes, œufs, poissons",œufs,"Oeuf d'oie, cru","Goose egg, raw",2.8114038,0,0.12513014,0.16926798,0.0084293226,0.080370398,3.1946016405999997
2233,22014,22014,"viandes, œufs, poissons",œufs,"Oeuf, à la coque","Egg, soft-boiled",2.8862589,0,0.1284618,0.28397044,0.07621195,0.44859246,3.82349555
2234,22505,22505,"viandes, œufs, poissons",œufs,"Oeuf, au plat, sans matière grasse","Egg, fried without added fat",2.8961575,0.0010603145,0.12846166,0.28459352,0.07621195,0.17152706,3.5580120045
2235,22001,22001,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cru","Egg white, raw",3.1239382,0.026742487,0.12513014,0.17308565,0.0084293226,0.080370398,3.5376961976
2236,22008,22008,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), cuit","Egg white, cooked",3.2170132,0.028514834,0.12846166,0.28851284,0.07621195,0.17152706,3.910241544
2237,22004,22004,"viandes, œufs, poissons",œufs,"Oeuf, blanc (blanc d'oeuf), en poudre","Egg white, powder",2.4991506,1.2961671,0.10010411,0.13846852,0.0067434581,0,4.0406337881
2238,22502,22502,"viandes, œufs, poissons",œufs,"Oeuf, brouillé, avec matière grasse","Egg, scrambled, with added fat",3.9223472,0.032843638,0.12846166,0.29175056,0.07621195,0.17152706,4.623142068
2239,22000,22000,"viandes, œufs, poissons",œufs,"Oeuf, cru","Egg, raw",2.8114038,0,0.12513014,0.16926798,0.0084293226,0.080370398,3.1946016405999997
2240,22010,22010,"viandes, œufs, poissons",œufs,"Oeuf, dur","Egg, hard-boiled",2.8862589,0,0,0.2610127,0.07621195,0.44859246,3.6720760099999996
2241,22013,22013,"viandes, œufs, poissons",œufs,"Oeuf, en poudre","Egg, powder",3.123782,1.6202076,0.12513014,0.17308374,0.0084293226,0.080370398,5.1310032006
2242,22002,22002,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cru","Egg yolk, raw",3.1234696,0.026738476,0.12513014,0.17307992,0.0084293226,0.080370398,3.5372178566
2243,22009,22009,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), cuit","Egg yolk, cooked",3.2165322,0.028510716,0.12846166,0.28850696,0.07621195,0.17152706,3.9097505459999997
2244,22003,22003,"viandes, œufs, poissons",œufs,"Oeuf, jaune (jaune d'oeuf), en poudre","Egg yolk, powder",2.4987757,1.2961639,0.10010411,0.13846394,0.0067434581,0,4.0402511081000005
2245,22011,22011,"viandes, œufs, poissons",œufs,"Oeuf, poché","Egg, poached",2.8862589,0,0.1284618,0.28397044,0.07621195,0.44859246,3.82349555
2246,36500,36500,"viandes, œufs, poissons",viandes crues,"Oie, viande crue","Goose, meat, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2247,36501,36501,"viandes, œufs, poissons",viandes crues,"Oie, viande et peau, crue","Goose, meat and skin, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2248,36503,36503,"viandes, œufs, poissons",viandes cuites,"Oie, viande et peau, rôtie/cuite au four","Goose, meat and skin, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2249,36502,36502,"viandes, œufs, poissons",viandes cuites,"Oie, viande, rôtie/cuite au four","Goose, meat, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2250,26171,26171,"viandes, œufs, poissons",poissons crus,"Omble chevalier, cru","Arctic char, raw",4.0724,0,0.27564225,0.90555681,0.036974137,0.0066875618,5.297260758799999
2251,22506,22506,"viandes, œufs, poissons",œufs,Omelette au fromage,"Omelette, with cheese",3.2450883,0.24531704,0.27113509,0.22255713,0.037393191,0.017733084,4.039223834999999
2252,22508,22508,"viandes, œufs, poissons",œufs,Omelette aux champignons,"Omelette, with mushrooms",3.8997302,0.17053954,0.27113509,0.22715808,0.037393191,0.017733084,4.623689184999999
2253,22509,22509,"viandes, œufs, poissons",œufs,Omelette aux fines herbes,"Omelette, with herbs",2.6823752,0.16837028,0.27113509,0.22347966,0.037393191,0.017733084,3.4004865050000004
2254,22507,22507,"viandes, œufs, poissons",œufs,Omelette aux lardons,"Omelette, with lardoons",3.8760283,0.25728242,0.27113509,0.219875,0.037393191,0.017733084,4.679447085
2255,28530,28530,"viandes, œufs, poissons",charcuteries,Oreille de porc demi-sel,Pork ear sat-cured,1.8708457,0.1310223,0.21447223,0.24418867,0.046707833,0.094517115,2.601753848
2256,26166,26166,"viandes, œufs, poissons",poissons crus,"Orphie commune, crue","Garfish, raw",0.71037021,0,0.27564225,0.90555681,0.036974137,0.0066875618,1.9352309688
2257,28858,28858,"viandes, œufs, poissons",charcuteries,Pancetta ou Poitrine roulée sèche,"Pancetta, dried",15.025307,2.3007679,0.12376644,0.27808639,0.046217671,0.08872985,17.862875251
2258,27018,27018,"viandes, œufs, poissons",poissons cuits,"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit","Pangasius, filets, cooked",15.407069,0,0.22534596,1.2238226,0.045147566,0.094234908,16.995620034
2259,27017,27017,"viandes, œufs, poissons",poissons crus,"Pangasius ou Poisson-chat, cru","Brown bullhead, raw",11.359006,0,0.27564225,1.0022641,0.036974137,0.0066875618,12.6805740488
2260,8201,8201,"viandes, œufs, poissons",charcuteries,Pâté au poivre vert,Pâté w green pepper,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2261,8214,8214,"viandes, œufs, poissons",charcuteries,Pâté breton,Breton pâté,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2262,8305,8305,"viandes, œufs, poissons",charcuteries,Pâté de foie de porc,Pork liver pâté,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2263,8300,8300,"viandes, œufs, poissons",charcuteries,"Pâté de foie de porc, supérieur","Pork liver pâté, superior quality",4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2264,8316,8316,"viandes, œufs, poissons",charcuteries,Pâté de foie de volaille,Poultry liver pâté,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2265,8326,8326,"viandes, œufs, poissons",charcuteries,Pâté de foie d'oie,Goose liver pâté,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2266,8245,8245,"viandes, œufs, poissons",charcuteries,Pâté de gibier,Game pâté,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2267,8240,8240,"viandes, œufs, poissons",charcuteries,Pâté de lapin,Rabbit pâté,4.6238736,0.84183398,0.26671666,0.16875791,0.017321188,0.0066875618,5.9251908998
2268,8391,8391,"viandes, œufs, poissons",charcuteries,Pâté en croûte,Pâté in crust,11.309927,0.74106855,0.43569774,0.1330529,0.017321188,0.0066875618,12.643754939799999
2269,8250,8250,"viandes, œufs, poissons",charcuteries,Pâté ou terrine aux champignons (forestier),Country-style pâté with mushrooms,2.5592843,0.25363996,0.18375262,0.14290025,0.017321188,0.0066875618,3.1635858798
2270,8211,8211,"viandes, œufs, poissons",charcuteries,Pâté ou terrine de campagne,Country-style pâté or terrine,4.2891728,0.53616527,0.33455704,0.12910993,0.017321188,0.0066875618,5.3130137898
2271,10048,10048,"viandes, œufs, poissons",mollusques et crustacés crus,"Pecten d'Amérique ou Peigne du canada, noix, crue","American or Canadian sea scallop, without coral, raw",4.923599,1.1893327,0.78375241,2.6937659,0.036974137,0.047768299,9.675192446
2272,27025,27025,"viandes, œufs, poissons",poissons crus,"Perche du Nil, crue","Nile perch, raw",5.4155702,0,0.27564225,0.90555681,0.036974137,0.0066875618,6.6404309588
2273,27010,27010,"viandes, œufs, poissons",poissons crus,"Perche, crue","European perch, raw",4.0724,0,0.27564225,0.90555681,0.036974137,0.0066875618,5.297260758799999
2274,27005,27005,"viandes, œufs, poissons",poissons cuits,"Perche, rôtie/cuite au four","European perch, roasted/baked",4.9726367,0,0.22534596,1.1057374,0.045147566,0.094234908,6.443102533999999
2275,10049,10049,"viandes, œufs, poissons",mollusques et crustacés crus,"Pétoncle ou Peigne du Pérou, noix, crue","Peru sea scallop, without coral, raw",4.923599,1.1893327,0.78375241,2.6937659,0.036974137,0.047768299,9.675192446
2276,28540,28540,"viandes, œufs, poissons",charcuteries,Pied de porc demi-sel,Pork trotters salt-cured,2.3385572,0.16377787,0.26809029,0.30523584,0.058384791,0.1981576,3.332203591
2277,36602,36602,"viandes, œufs, poissons",viandes cuites,"Pigeon, viande, rôtie/cuite au four","Pigeon, meat, roasted/baked",6.8553025,1.3638564,0.45614308,0.38564108,0.061186182,0.20353578,9.325665021999999
2278,26027,26027,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Pilchard, sauce tomate, appertisé, égoutté","Pilchard, in tomato sauce, canned, drained",1.1096681,0.5098118,4.136523,0.25581566,0.022510571,0.054911809,6.08924094
2279,36700,36700,"viandes, œufs, poissons",viandes crues,"Pintade, crue","Guinea fowl, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2280,36703,36703,"viandes, œufs, poissons",viandes crues,"Pintade, cuisse, crue","Guinea fowl, leg, raw",5.1782299,1.0302043,0.34455281,0.29129833,0.046217671,0.08872985,6.979232861
2281,36702,36702,"viandes, œufs, poissons",viandes crues,"Pintade, poitrine, crue","Guinea fowl, breast, raw",5.1782299,1.0798426,0.27564225,0.24399676,0.036974137,0.0066875618,6.821373208799999
2282,26055,26055,"viandes, œufs, poissons",poissons crus,"Plie commune, crue","European plaice, raw",9.3555545,0,0.27564225,1.1741883,0.036974137,0.0066875618,10.849046748800001
2283,26030,26030,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, frit","Fish, breaded, fried",6.9014355,0.15270204,0.2776411,0.88470007,0.037393191,0.092756569,8.34662847
2284,26029,26029,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson pané, surgelé, cru","Fish, breaded, frozen, raw",6.5959394,0.59096591,0.26926088,0.84757367,0.064524479,0.11137329,8.479637628999999
2285,26028,26028,"viandes, œufs, poissons",produits à base de poissons et produits de la mer,"Poisson, croquette ou beignet ou nuggets, frit","Fish, croquette, fritter or nuggets, fried",6.4055542,0.17357307,0.27765344,0.86876853,0.037393191,0.092756569,7.855698999999999
2286,28550,28550,"viandes, œufs, poissons",charcuteries,Poitrine de porc demi-sel,Pork belly salt-cured,7.0586423,0.3489154,0.34820696,0.25857172,0.046707833,0.094517115,8.155561328
2287,28502,28502,"viandes, œufs, poissons",charcuteries,"Poitrine de porc, fumée, crue","Pork belly, smoked, raw",5.587654,0.27620305,0.16977722,0.20468657,0.036974137,0.0066875618,6.2819825387999995
2288,28470,28470,"viandes, œufs, poissons",viandes crues,"Porc, bardière découennée, crue","Pork, back fat, rindless, raw",1.1542558,0.057139359,0.27564225,0.19240409,0.036974137,0.0066875618,1.7231031978
2289,28104,28104,"viandes, œufs, poissons",viandes crues,"Porc, carré, cru","Pork, rack, raw",8.7606538,0.86932334,0.473707,0.26077877,0.046217671,0.08872985,10.499410431
2290,28105,28105,"viandes, œufs, poissons",viandes cuites,"Porc, carré, cuit","Pork, rack, cooked",11.066956,1.0981787,0.59841361,0.32943057,0.058384791,0.1981576,13.349521270999999
2291,28100,28100,"viandes, œufs, poissons",viandes crues,"Porc, côte, crue","Pork, chop, raw",8.7606538,0.86932334,0.473707,0.26077877,0.046217671,0.08872985,10.499410431
2292,28101,28101,"viandes, œufs, poissons",viandes cuites,"Porc, côte, grillée","Pork, chop, grilled",11.066956,1.0981787,0.59841361,0.32943057,0.058384791,0.1981576,13.349521270999999
2293,28302,28302,"viandes, œufs, poissons",viandes crues,"Porc, échine, crue","Pork, loin, raw",8.7606538,0.9189616,0.46448625,0.21347719,0.036974137,0.0066875618,10.4012405388
2294,28451,28451,"viandes, œufs, poissons",viandes cuites,"Porc, échine, rôtie/cuite au four","Pork, loin, roasted/baked",11.066956,1.1608846,0.58676545,0.26967653,0.046707833,0.094517115,13.225507527999998
2295,28001,28001,"viandes, œufs, poissons",viandes crues,"Porc, épaule, crue","Pork, shoulder, raw",7.008523,0.69545867,0.3789656,0.20862301,0.036974137,0.0066875618,8.3352319788
2296,28010,28010,"viandes, œufs, poissons",viandes cuites,"Porc, épaule, cuite","Pork, shoulder, cooked",8.8535649,0.87854295,0.47873089,0.26354445,0.046707833,0.094517115,10.615608137999999
